Customer ID,Product ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2241,1004,71,L,Green,Winter,4.3,Next Day Air,No,No,18,Debit Card,Every 3 Months
2242,1015,77,M,Purple,Summer,3.5,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
2243,1012,66,M,Orange,Spring,3.8,Next Day Air,No,No,5,Credit Card,Bi-Weekly
2244,1006,21,M,Teal,Winter,3.7,2-Day Shipping,No,No,13,Debit Card,Annually
2245,1007,37,M,Gold,Summer,4.8,2-Day Shipping,No,No,22,PayPal,Annually
2246,1021,90,L,Gray,Fall,4.9,Free Shipping,No,No,45,PayPal,Fortnightly
2247,1015,96,M,Cyan,Fall,4.3,Store Pickup,No,No,39,PayPal,Every 3 Months
2248,1017,37,L,Teal,Summer,4.4,Next Day Air,No,No,18,Venmo,Annually
2249,1018,66,M,Violet,Winter,3.4,Free Shipping,No,No,19,PayPal,Fortnightly
2250,1025,45,XL,Indigo,Spring,4.3,Next Day Air,No,No,29,Debit Card,Weekly
2251,1010,89,L,Pink,Summer,4.6,Store Pickup,No,No,19,Credit Card,Weekly
2252,1010,94,L,Gold,Fall,3.8,Free Shipping,No,No,22,Debit Card,Monthly
2253,1010,96,S,Maroon,Summer,3.9,Express,No,No,21,Bank Transfer,Annually
2254,1016,31,M,Brown,Spring,2.6,Store Pickup,No,No,22,PayPal,Monthly
2255,1023,79,M,Gold,Winter,4.2,Store Pickup,No,No,44,PayPal,Every 3 Months
2256,1008,39,L,Teal,Spring,4.6,Store Pickup,No,No,42,Bank Transfer,Quarterly
2257,1001,22,M,Turquoise,Fall,5.0,Standard,No,No,33,Credit Card,Quarterly
2258,1012,32,L,Olive,Fall,4.2,Standard,No,No,6,Bank Transfer,Annually
2259,1018,71,L,Cyan,Winter,4.3,Store Pickup,No,No,44,Credit Card,Every 3 Months
2260,1003,96,XL,Beige,Spring,3.3,Free Shipping,No,No,24,Cash,Annually
2261,1019,82,M,Blue,Fall,4.9,Express,No,No,16,PayPal,Quarterly
2262,1022,76,L,Gold,Spring,4.4,Standard,No,No,12,Bank Transfer,Fortnightly
2263,1022,22,M,Green,Winter,3.1,2-Day Shipping,No,No,50,PayPal,Monthly
2264,1019,40,XL,Green,Winter,3.5,Store Pickup,No,No,42,Cash,Quarterly
2265,1020,92,M,Turquoise,Summer,3.9,2-Day Shipping,No,No,50,PayPal,Monthly
2266,1008,94,XL,Yellow,Fall,3.9,Store Pickup,No,No,10,PayPal,Quarterly
2267,1011,44,M,Yellow,Fall,4.3,Store Pickup,No,No,32,Debit Card,Weekly
2268,1025,49,S,Blue,Spring,3.8,Express,No,No,37,Venmo,Weekly
2269,1002,26,L,Charcoal,Spring,2.7,2-Day Shipping,No,No,15,Bank Transfer,Monthly
2270,1012,38,M,Yellow,Fall,4.4,Store Pickup,No,No,27,Credit Card,Annually
2271,1001,72,L,Purple,Spring,3.5,Express,No,No,7,Venmo,Weekly
2272,1011,99,M,Green,Summer,3.4,Free Shipping,No,No,49,PayPal,Quarterly
2273,1015,38,L,Charcoal,Spring,4.0,Standard,No,No,44,PayPal,Monthly
2274,1008,96,L,Silver,Winter,4.8,Express,No,No,13,PayPal,Bi-Weekly
2275,1011,27,L,Turquoise,Spring,4.5,Next Day Air,No,No,38,PayPal,Fortnightly
2276,1007,24,M,Gray,Winter,4.4,Standard,No,No,10,Debit Card,Weekly
2277,1003,82,L,Red,Summer,4.1,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,1020,56,M,Beige,Summer,4.6,Next Day Air,No,No,18,Credit Card,Quarterly
2279,1025,25,M,Maroon,Fall,3.8,Store Pickup,No,No,6,Cash,Every 3 Months
2280,1005,67,L,Indigo,Spring,2.9,Free Shipping,No,No,35,Bank Transfer,Quarterly
2281,1010,21,M,Red,Summer,2.8,Standard,No,No,31,Credit Card,Fortnightly
2282,1016,27,XL,Maroon,Summer,3.0,Store Pickup,No,No,41,Bank Transfer,Annually
2283,1005,97,S,Red,Fall,4.2,2-Day Shipping,No,No,8,Credit Card,Annually
2284,1009,45,S,Black,Winter,4.1,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,1001,63,XL,Black,Fall,4.1,Express,No,No,20,Venmo,Annually
2286,1023,100,L,Pink,Summer,4.6,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2287,1021,38,L,Blue,Spring,2.5,Store Pickup,No,No,35,Venmo,Quarterly
2288,1001,45,L,Green,Summer,3.0,Store Pickup,No,No,6,Debit Card,Annually
2289,1017,91,M,Orange,Fall,3.8,Next Day Air,No,No,50,PayPal,Weekly
2290,1007,82,M,Orange,Fall,4.1,Free Shipping,No,No,47,Venmo,Weekly
2291,1024,48,L,Magenta,Winter,3.3,Standard,No,No,23,PayPal,Quarterly
2292,1008,30,M,Indigo,Spring,5.0,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,1018,34,S,Beige,Spring,3.8,Next Day Air,No,No,31,Debit Card,Monthly
2294,1002,68,L,Green,Fall,3.3,Express,No,No,16,Debit Card,Every 3 Months
2295,1013,95,M,Red,Winter,5.0,Express,No,No,40,Debit Card,Annually
2296,1020,22,L,Beige,Spring,2.9,2-Day Shipping,No,No,45,PayPal,Quarterly
2297,1025,88,M,Green,Fall,2.5,Next Day Air,No,No,50,Venmo,Every 3 Months
2298,1021,83,M,Orange,Summer,4.7,Standard,No,No,1,Bank Transfer,Quarterly
2299,1009,87,L,Cyan,Spring,2.9,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,1008,57,M,Violet,Summer,3.7,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,1008,88,XL,Lavender,Summer,4.4,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,1014,20,L,Turquoise,Winter,2.9,Next Day Air,No,No,21,Debit Card,Annually
2303,1023,39,L,Pink,Summer,3.6,Store Pickup,No,No,38,Venmo,Monthly
2304,1013,71,S,Beige,Spring,4.8,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,1016,73,L,Silver,Winter,4.7,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,1009,63,M,Gold,Summer,2.6,Free Shipping,No,No,47,Cash,Weekly
2307,1025,78,L,Silver,Winter,3.4,Standard,No,No,8,Cash,Bi-Weekly
2308,1012,96,L,Green,Fall,3.5,Next Day Air,No,No,30,Debit Card,Annually
2309,1013,81,M,Teal,Winter,3.4,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2310,1011,95,S,Gold,Fall,5.0,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
2311,1025,68,M,Cyan,Spring,4.6,Standard,No,No,15,PayPal,Monthly
2312,1005,28,L,Gold,Spring,4.8,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
2313,1018,30,L,Violet,Summer,3.7,Free Shipping,No,No,19,Cash,Every 3 Months
2314,1011,31,M,Black,Summer,4.7,Next Day Air,No,No,36,Bank Transfer,Fortnightly
2315,1009,95,XL,Brown,Winter,4.4,Express,No,No,12,Bank Transfer,Every 3 Months
2316,1021,79,M,Indigo,Winter,3.5,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,1005,39,L,Yellow,Winter,3.8,Standard,No,No,7,Debit Card,Annually
2318,1015,34,M,Purple,Summer,4.7,Next Day Air,No,No,28,Bank Transfer,Monthly
2319,1016,28,L,White,Spring,3.1,Store Pickup,No,No,30,Credit Card,Annually
2320,1004,38,XL,Turquoise,Winter,5.0,Free Shipping,No,No,29,PayPal,Monthly
2321,1010,55,M,Olive,Spring,3.7,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,1004,31,M,Beige,Winter,3.0,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,1008,84,S,Lavender,Spring,4.5,Store Pickup,No,No,21,Venmo,Fortnightly
2324,1025,93,L,White,Winter,4.7,Express,No,No,36,Credit Card,Monthly
2325,1008,28,L,Brown,Winter,3.5,Free Shipping,No,No,19,Debit Card,Annually
2326,1024,55,M,Charcoal,Summer,4.4,2-Day Shipping,No,No,47,Cash,Weekly
2327,1012,63,L,Maroon,Winter,2.6,Standard,No,No,38,Bank Transfer,Annually
2328,1012,94,M,Red,Winter,4.2,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
2329,1014,36,M,Maroon,Fall,2.6,Express,No,No,29,Venmo,Bi-Weekly
2330,1020,97,S,Teal,Spring,4.8,Free Shipping,No,No,42,Bank Transfer,Annually
2331,1022,63,L,Orange,Summer,2.9,Store Pickup,No,No,47,PayPal,Every 3 Months
2332,1019,77,S,Olive,Spring,4.3,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,1019,53,XL,Olive,Fall,2.6,Store Pickup,No,No,10,Venmo,Monthly
2334,1006,77,M,Beige,Spring,3.8,Next Day Air,No,No,1,PayPal,Every 3 Months
2335,1024,79,L,Green,Summer,4.2,Standard,No,No,7,Credit Card,Monthly
2336,1008,37,M,Black,Summer,3.9,Store Pickup,No,No,10,Venmo,Fortnightly
2337,1023,94,M,Green,Winter,3.1,Free Shipping,No,No,11,Credit Card,Weekly
2338,1024,76,S,Violet,Fall,3.6,Store Pickup,No,No,5,Cash,Annually
2339,1005,68,S,Silver,Fall,4.0,Express,No,No,21,PayPal,Quarterly
2340,1006,65,L,Maroon,Spring,3.4,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,1001,24,M,Cyan,Summer,2.6,Standard,No,No,37,Credit Card,Fortnightly
2342,1015,31,L,Teal,Summer,4.5,Express,No,No,22,Venmo,Every 3 Months
2343,1012,89,M,Olive,Fall,4.9,Standard,No,No,16,Debit Card,Fortnightly
2344,1021,49,M,Red,Summer,4.4,2-Day Shipping,No,No,44,PayPal,Monthly
2345,1004,92,XL,Lavender,Fall,3.5,Express,No,No,14,Venmo,Bi-Weekly
2346,1018,32,S,Orange,Winter,3.3,Express,No,No,23,Bank Transfer,Every 3 Months
2347,1015,67,L,Brown,Winter,3.1,Standard,No,No,46,Debit Card,Fortnightly
2348,1023,64,S,Gray,Fall,4.2,Express,No,No,46,Cash,Every 3 Months
2349,1010,84,M,Orange,Spring,4.9,Next Day Air,No,No,16,PayPal,Every 3 Months
2350,1001,34,M,Orange,Fall,3.9,Standard,No,No,40,Credit Card,Every 3 Months
2351,1010,26,M,Turquoise,Winter,4.2,Free Shipping,No,No,21,Cash,Annually
2352,1002,50,S,Cyan,Fall,4.9,Store Pickup,No,No,25,PayPal,Bi-Weekly
2353,1024,46,M,Yellow,Fall,2.8,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,1009,71,M,White,Fall,4.1,Standard,No,No,25,Debit Card,Every 3 Months
2355,1001,78,M,Blue,Summer,4.8,Next Day Air,No,No,27,Venmo,Monthly
2356,1012,35,S,Purple,Winter,4.1,Next Day Air,No,No,12,Cash,Monthly
2357,1022,58,M,Gray,Summer,3.0,Free Shipping,No,No,27,Debit Card,Quarterly
2358,1006,67,L,Cyan,Fall,4.2,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,1002,93,L,Pink,Spring,3.8,Standard,No,No,38,Credit Card,Quarterly
2360,1019,81,S,Gold,Spring,3.3,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,1009,80,L,Silver,Fall,4.7,2-Day Shipping,No,No,27,Venmo,Every 3 Months
2362,1019,64,M,Gray,Spring,4.3,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,1003,41,M,Brown,Fall,2.7,Standard,No,No,24,Credit Card,Monthly
2364,1021,79,XL,Pink,Winter,4.2,Express,No,No,38,Cash,Bi-Weekly
2365,1013,60,L,Maroon,Winter,4.2,Free Shipping,No,No,4,PayPal,Quarterly
2366,1005,91,S,Peach,Winter,2.5,Next Day Air,No,No,32,Venmo,Monthly
2367,1010,66,L,Brown,Winter,3.6,Express,No,No,32,Credit Card,Fortnightly
2368,1021,85,L,Green,Winter,3.4,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,1013,38,M,Lavender,Summer,3.3,Standard,No,No,6,Debit Card,Every 3 Months
2370,1002,23,M,Cyan,Winter,4.6,Standard,No,No,24,PayPal,Monthly
2371,1010,71,M,Black,Spring,3.9,Store Pickup,No,No,38,Venmo,Weekly
2372,1021,25,M,Charcoal,Winter,3.7,Next Day Air,No,No,28,Debit Card,Annually
2373,1024,39,XL,Silver,Spring,3.1,Express,No,No,9,PayPal,Fortnightly
2374,1016,20,M,Gray,Spring,4.9,Express,No,No,21,Debit Card,Every 3 Months
2375,1025,73,L,Peach,Winter,4.7,Standard,No,No,31,Debit Card,Monthly
2376,1022,63,L,Peach,Fall,2.9,Next Day Air,No,No,18,Credit Card,Quarterly
2377,1025,94,XL,Cyan,Spring,4.1,Express,No,No,5,Cash,Weekly
2378,1001,94,L,Magenta,Fall,4.0,Next Day Air,No,No,22,Cash,Annually
2379,1019,71,L,Teal,Summer,2.7,Store Pickup,No,No,37,PayPal,Bi-Weekly
2380,1020,77,M,Peach,Spring,4.0,2-Day Shipping,No,No,22,Debit Card,Monthly
2381,1019,66,M,Black,Fall,2.5,Next Day Air,No,No,36,PayPal,Fortnightly
2382,1004,23,M,Teal,Summer,4.5,Free Shipping,No,No,23,PayPal,Annually
2383,1002,60,M,Turquoise,Spring,3.9,Express,No,No,44,Debit Card,Weekly
2384,1022,72,L,Gold,Spring,4.9,2-Day Shipping,No,No,25,Bank Transfer,Annually
2385,1001,35,L,Green,Winter,3.3,2-Day Shipping,No,No,40,PayPal,Quarterly
2386,1019,31,M,Brown,Fall,3.8,Express,No,No,12,PayPal,Weekly
2387,1021,33,L,Blue,Summer,2.9,Standard,No,No,14,Venmo,Monthly
2388,1020,95,M,Gold,Summer,4.0,2-Day Shipping,No,No,14,Debit Card,Monthly
2389,1011,68,M,Peach,Fall,4.1,Store Pickup,No,No,10,Debit Card,Annually
2390,1008,87,M,Violet,Spring,3.1,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
2391,1006,64,XL,Yellow,Winter,4.6,Express,No,No,24,Debit Card,Fortnightly
2392,1006,74,M,Black,Winter,4.6,Next Day Air,No,No,31,Bank Transfer,Quarterly
2393,1003,62,L,Silver,Spring,2.6,2-Day Shipping,No,No,36,Cash,Annually
2394,1021,97,M,Brown,Winter,5.0,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2395,1004,47,L,Peach,Fall,2.9,2-Day Shipping,No,No,23,Debit Card,Fortnightly
2396,1001,83,M,Cyan,Winter,3.5,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2397,1006,82,M,Olive,Spring,3.7,2-Day Shipping,No,No,20,Venmo,Weekly
2398,1013,26,L,Black,Fall,2.9,Store Pickup,No,No,41,Venmo,Monthly
2399,1015,81,M,Orange,Winter,4.3,Free Shipping,No,No,44,Bank Transfer,Fortnightly
2400,1011,44,L,Beige,Spring,3.2,Store Pickup,No,No,31,Cash,Monthly
2401,1013,88,M,Peach,Winter,4.2,Next Day Air,No,No,11,Credit Card,Bi-Weekly
2402,1024,76,M,Pink,Winter,4.2,Standard,No,No,25,PayPal,Bi-Weekly
2403,1019,89,M,Brown,Winter,3.8,Free Shipping,No,No,31,Cash,Weekly
2404,1007,22,M,Magenta,Fall,4.4,Standard,No,No,40,Debit Card,Weekly
2405,1007,33,L,Cyan,Winter,3.1,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
2406,1003,97,XL,Silver,Fall,5.0,Standard,No,No,5,Debit Card,Quarterly
2407,1019,57,M,Indigo,Winter,4.7,Standard,No,No,26,PayPal,Weekly
2408,1007,38,M,Beige,Summer,3.0,Express,No,No,11,Credit Card,Bi-Weekly
2409,1005,55,XL,Black,Fall,4.2,Next Day Air,No,No,44,Debit Card,Every 3 Months
2410,1017,37,L,Yellow,Spring,3.0,Store Pickup,No,No,47,Cash,Every 3 Months
2411,1010,43,M,Maroon,Summer,3.7,Free Shipping,No,No,46,PayPal,Monthly
2412,1016,96,M,Cyan,Summer,2.7,Free Shipping,No,No,35,Cash,Every 3 Months
2413,1015,51,M,Pink,Winter,4.3,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
2414,1007,95,XL,Violet,Fall,2.7,2-Day Shipping,No,No,30,Bank Transfer,Weekly
2415,1021,26,M,Lavender,Summer,3.7,Next Day Air,No,No,14,Credit Card,Bi-Weekly
2416,1008,34,XL,Lavender,Fall,4.3,Standard,No,No,30,Bank Transfer,Weekly
2417,1004,83,S,Black,Summer,4.0,Next Day Air,No,No,26,Credit Card,Every 3 Months
2418,1022,24,M,Olive,Fall,3.3,Standard,No,No,32,Venmo,Fortnightly
2419,1014,69,S,Indigo,Fall,4.0,Next Day Air,No,No,47,Cash,Every 3 Months
2420,1002,40,M,Blue,Fall,2.7,Next Day Air,No,No,11,Credit Card,Every 3 Months
2421,1015,87,S,Green,Winter,4.2,Free Shipping,No,No,28,PayPal,Annually
2422,1005,46,L,Pink,Spring,4.6,Standard,No,No,2,Debit Card,Every 3 Months
2423,1017,82,M,Peach,Winter,4.8,Store Pickup,No,No,45,Credit Card,Weekly
2424,1022,81,M,Purple,Summer,2.8,Free Shipping,No,No,7,Credit Card,Every 3 Months
2425,1017,57,M,Peach,Winter,4.5,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
2426,1010,49,S,Olive,Summer,3.0,2-Day Shipping,No,No,34,Bank Transfer,Quarterly
2427,1015,42,M,Olive,Fall,4.6,Free Shipping,No,No,26,Debit Card,Every 3 Months
2428,1015,26,M,Purple,Spring,3.3,Standard,No,No,45,Cash,Quarterly
2429,1018,38,M,Violet,Spring,4.4,Next Day Air,No,No,34,Debit Card,Annually
2430,1005,57,XL,Maroon,Summer,4.4,Standard,No,No,47,Credit Card,Fortnightly
2431,1015,100,XL,White,Summer,4.3,Express,No,No,42,Cash,Quarterly
2432,1016,73,S,Olive,Fall,3.4,Express,No,No,27,Bank Transfer,Every 3 Months
2433,1015,66,M,Peach,Winter,2.8,Store Pickup,No,No,43,Venmo,Monthly
2434,1018,73,M,Blue,Spring,3.4,Standard,No,No,16,Cash,Bi-Weekly
2435,1025,45,M,Brown,Spring,5.0,Store Pickup,No,No,40,Credit Card,Monthly
2436,1005,27,S,Black,Fall,4.5,Free Shipping,No,No,29,Cash,Bi-Weekly
2437,1018,24,M,Yellow,Fall,2.7,Store Pickup,No,No,38,Credit Card,Quarterly
2438,1005,59,XL,Magenta,Winter,3.4,Store Pickup,No,No,34,Credit Card,Weekly
2439,1003,20,S,Cyan,Winter,3.4,Express,No,No,30,Venmo,Weekly
2440,1009,44,M,Maroon,Summer,2.8,Standard,No,No,45,Bank Transfer,Annually
2441,1021,90,M,Red,Spring,4.7,Standard,No,No,47,Bank Transfer,Annually
2442,1017,36,M,Black,Fall,4.7,Free Shipping,No,No,5,Credit Card,Monthly
2443,1001,95,L,Violet,Winter,4.7,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2444,1022,30,M,Green,Spring,3.4,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
2445,1019,65,S,Gold,Fall,3.7,Express,No,No,15,Debit Card,Bi-Weekly
2446,1019,96,M,Brown,Summer,4.1,Store Pickup,No,No,50,Cash,Weekly
2447,1006,65,L,Peach,Spring,2.9,2-Day Shipping,No,No,7,Credit Card,Monthly
2448,1014,47,L,Peach,Fall,3.2,Store Pickup,No,No,10,Venmo,Fortnightly
2449,1020,25,S,Violet,Fall,3.0,Free Shipping,No,No,38,PayPal,Bi-Weekly
2450,1008,56,S,Violet,Fall,4.1,Express,No,No,31,Venmo,Fortnightly
2451,1018,76,M,Magenta,Fall,4.5,Standard,No,No,7,Venmo,Quarterly
2452,1021,60,M,Purple,Fall,3.4,Store Pickup,No,No,27,Venmo,Monthly
2453,1006,67,L,Purple,Winter,4.1,Express,No,No,45,Bank Transfer,Every 3 Months
2454,1002,95,XL,Cyan,Spring,4.6,Store Pickup,No,No,13,Cash,Annually
2455,1025,72,M,Magenta,Winter,4.6,Express,No,No,33,Venmo,Annually
2456,1023,98,L,Lavender,Spring,3.4,Express,No,No,25,Cash,Every 3 Months
2457,1003,83,M,Green,Winter,3.3,2-Day Shipping,No,No,5,PayPal,Monthly
2458,1009,37,M,Maroon,Fall,3.6,2-Day Shipping,No,No,23,Cash,Quarterly
2459,1018,85,L,Turquoise,Fall,4.6,Free Shipping,No,No,17,Bank Transfer,Weekly
2460,1021,36,L,Violet,Fall,4.3,2-Day Shipping,No,No,14,Cash,Weekly
2461,1003,36,S,Lavender,Winter,4.0,Store Pickup,No,No,28,Credit Card,Annually
2462,1019,86,L,Red,Summer,4.8,Next Day Air,No,No,19,Credit Card,Weekly
2463,1014,99,XL,Orange,Spring,4.3,Standard,No,No,31,Bank Transfer,Bi-Weekly
2464,1001,21,XL,Indigo,Summer,3.3,Standard,No,No,25,Cash,Bi-Weekly
2465,1015,84,L,Teal,Winter,2.8,Express,No,No,4,Cash,Bi-Weekly
2466,1004,63,M,Brown,Spring,4.4,Free Shipping,No,No,20,Bank Transfer,Weekly
2467,1007,84,S,Pink,Summer,3.7,Express,No,No,37,Cash,Annually
2468,1007,72,M,Lavender,Spring,3.6,Express,No,No,28,Credit Card,Annually
2469,1012,21,L,Cyan,Winter,3.7,2-Day Shipping,No,No,6,Venmo,Weekly
2470,1004,92,M,Yellow,Fall,5.0,Standard,No,No,27,PayPal,Annually
2471,1001,72,XL,Pink,Fall,2.7,Next Day Air,No,No,29,Credit Card,Fortnightly
2472,1004,83,M,Gray,Spring,4.3,Store Pickup,No,No,1,Cash,Annually
2473,1006,73,M,Peach,Summer,4.1,Standard,No,No,31,Credit Card,Annually
2474,1021,98,M,Red,Winter,2.6,Next Day Air,No,No,28,Cash,Quarterly
2475,1018,76,M,Olive,Fall,3.2,Store Pickup,No,No,19,Bank Transfer,Quarterly
2476,1011,43,S,Lavender,Summer,3.5,Next Day Air,No,No,36,Venmo,Monthly
2477,1020,60,M,Turquoise,Summer,3.7,Next Day Air,No,No,28,Cash,Monthly
2478,1025,40,L,Turquoise,Spring,3.8,2-Day Shipping,No,No,29,PayPal,Weekly
2479,1021,93,S,Maroon,Winter,4.8,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
2480,1011,98,S,Olive,Fall,4.2,Standard,No,No,26,Credit Card,Every 3 Months
2481,1021,91,XL,Maroon,Summer,2.9,Next Day Air,No,No,7,Credit Card,Fortnightly
2482,1023,92,XL,Cyan,Fall,2.9,Free Shipping,No,No,35,Debit Card,Weekly
2483,1009,87,S,Peach,Winter,4.8,Next Day Air,No,No,46,Credit Card,Every 3 Months
2484,1012,96,S,Teal,Fall,2.9,Standard,No,No,8,Debit Card,Monthly
2485,1016,97,M,Green,Summer,4.8,2-Day Shipping,No,No,50,Cash,Every 3 Months
2486,1001,55,M,Beige,Spring,4.6,2-Day Shipping,No,No,37,Bank Transfer,Annually
2487,1003,58,L,Magenta,Spring,4.4,Store Pickup,No,No,6,Credit Card,Fortnightly
2488,1024,21,L,Violet,Spring,3.0,Next Day Air,No,No,16,PayPal,Bi-Weekly
2489,1009,82,XL,Charcoal,Summer,4.4,Express,No,No,30,PayPal,Monthly
2490,1008,34,M,Green,Winter,3.9,Express,No,No,50,Venmo,Quarterly
2491,1001,78,M,Gray,Spring,4.0,Free Shipping,No,No,5,Cash,Every 3 Months
2492,1009,47,M,Magenta,Spring,2.5,Express,No,No,15,Bank Transfer,Monthly
2493,1013,96,S,Silver,Summer,4.1,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
2494,1021,23,S,Beige,Fall,4.8,2-Day Shipping,No,No,6,Venmo,Every 3 Months
2495,1010,27,S,Peach,Winter,2.6,Store Pickup,No,No,26,Debit Card,Annually
2496,1022,37,XL,Orange,Spring,3.1,Free Shipping,No,No,34,Credit Card,Every 3 Months
2497,1019,79,S,Yellow,Summer,3.2,Store Pickup,No,No,37,Credit Card,Weekly
2498,1022,40,M,Violet,Summer,4.2,Standard,No,No,28,Bank Transfer,Annually
2499,1008,39,S,Green,Fall,2.6,Next Day Air,No,No,38,Cash,Fortnightly
2500,1016,73,L,Pink,Summer,3.1,Next Day Air,No,No,2,Cash,Quarterly
2501,1025,84,M,Violet,Fall,2.9,Store Pickup,No,No,32,Cash,Bi-Weekly
2502,1007,94,M,Violet,Fall,4.6,Free Shipping,No,No,30,Venmo,Bi-Weekly
2503,1012,47,L,Pink,Spring,4.1,Standard,No,No,17,PayPal,Every 3 Months
2504,1024,77,M,Violet,Summer,2.5,Store Pickup,No,No,5,Debit Card,Bi-Weekly
2505,1007,94,M,Turquoise,Winter,4.0,Store Pickup,No,No,31,Cash,Bi-Weekly
2506,1009,75,M,Cyan,Summer,3.5,Express,No,No,43,PayPal,Quarterly
2507,1011,82,XL,Orange,Spring,4.4,Free Shipping,No,No,19,Venmo,Annually
2508,1010,36,M,Cyan,Fall,2.9,Store Pickup,No,No,32,Credit Card,Every 3 Months
2509,1005,90,XL,Indigo,Spring,3.1,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
2510,1021,48,M,Black,Spring,4.4,Free Shipping,No,No,9,Bank Transfer,Quarterly
2511,1015,42,L,Purple,Winter,4.4,Standard,No,No,48,Credit Card,Weekly
2512,1022,33,M,Cyan,Summer,2.7,Store Pickup,No,No,1,PayPal,Quarterly
2513,1021,63,M,Green,Summer,4.9,Free Shipping,No,No,20,Credit Card,Monthly
2514,1009,53,L,Teal,Winter,3.5,2-Day Shipping,No,No,42,Cash,Annually
2515,1020,37,L,Teal,Spring,4.8,Free Shipping,No,No,45,PayPal,Bi-Weekly
2516,1001,92,M,Magenta,Summer,4.2,2-Day Shipping,No,No,41,Cash,Monthly
2517,1007,73,XL,Brown,Spring,4.6,Standard,No,No,36,Debit Card,Quarterly
2518,1006,38,L,Orange,Spring,2.9,Standard,No,No,10,Venmo,Annually
2519,1024,51,XL,Blue,Fall,4.0,Store Pickup,No,No,31,Venmo,Annually
2520,1015,90,L,Magenta,Spring,4.9,Standard,No,No,21,Credit Card,Quarterly
2521,1015,56,L,Magenta,Summer,3.1,Next Day Air,No,No,16,Cash,Every 3 Months
2522,1009,33,M,Magenta,Fall,4.4,Standard,No,No,18,PayPal,Every 3 Months
2523,1023,53,S,Olive,Winter,2.5,2-Day Shipping,No,No,20,Debit Card,Weekly
2524,1009,24,S,Cyan,Spring,3.4,Express,No,No,21,Bank Transfer,Annually
2525,1008,59,M,Purple,Spring,3.7,Express,No,No,23,Credit Card,Quarterly
2526,1002,72,M,Purple,Winter,4.2,Standard,No,No,20,PayPal,Weekly
2527,1007,28,S,Peach,Spring,3.4,Express,No,No,30,PayPal,Bi-Weekly
2528,1014,36,M,Gold,Fall,3.6,Express,No,No,33,Bank Transfer,Every 3 Months
2529,1017,47,S,Peach,Fall,4.7,2-Day Shipping,No,No,31,Debit Card,Monthly
2530,1025,62,M,Magenta,Spring,4.7,Next Day Air,No,No,48,Bank Transfer,Monthly
2531,1012,98,S,Cyan,Spring,3.6,Free Shipping,No,No,28,Debit Card,Weekly
2532,1004,28,M,Violet,Summer,4.6,Free Shipping,No,No,7,Cash,Every 3 Months
2533,1021,86,S,Charcoal,Summer,2.6,Next Day Air,No,No,4,Debit Card,Weekly
2534,1017,46,S,Blue,Summer,3.1,Standard,No,No,49,Cash,Bi-Weekly
2535,1013,42,XL,Red,Fall,3.2,Free Shipping,No,No,22,Cash,Weekly
2536,1008,80,S,Purple,Winter,3.9,Express,No,No,39,Bank Transfer,Fortnightly
2537,1023,39,L,Gray,Spring,4.9,Express,No,No,45,PayPal,Every 3 Months
2538,1008,49,M,Purple,Summer,4.1,2-Day Shipping,No,No,30,PayPal,Fortnightly
2539,1019,32,M,Silver,Summer,4.2,Next Day Air,No,No,33,Credit Card,Bi-Weekly
